ID,cityID,pet,rent,space,lat,lng,label,floor,unit,transport,twd97,food:avgcost,tag:pet,tag:transport,tag:capital,tag:home,tag:sport,tag:culture,tag:safe,tag:food
9752,237,N,7000,8.0,24.9424658,121.37160970000001,套,7,875.0,2,"(287527.9006292037, 2759456.3183184476)",152.46153846153845,False,False,True,False,False,False,False,False
9753,114,N,34000,31.0,25.0784497,121.5943017,套,11,1096.774193548387,3,"(309951.3580389671, 2774598.630913703)",104.17647058823529,False,True,False,False,False,False,False,False
9754,241,N,10500,8.0,25.069907,121.490329,套,1,1312.5,3,"(299466.1556492521, 2773610.313525529)",152.0,False,True,False,False,True,False,False,True
9755,220,N,7500,7.0,25.0257742,121.4682122,套,2,1071.4285714285713,3,"(297251.8133094699, 2768714.0392505336)",166.65384615384616,False,False,True,False,True,False,False,True
9756,108,Y,13000,9.1,25.0466715,121.50721229999999,套,4,1428.571428571429,3,"(301179.0820563134, 2771042.9050722825)",215.61847389558233,True,True,False,False,True,True,True,True
9757,116,N,9500,6.0,24.982863000000002,121.567857,套,5,1583.333333333333,2,"(307328.0387157009, 2763999.427243214)",182.85185185185185,False,True,False,False,False,False,True,True
9758,114,N,10500,5.0,25.07935,121.578121,套,5,2100.0,3,"(308318.63520386606, 2774691.2751819077)",132.01298701298703,False,True,False,False,False,False,True,False
9759,105,N,14500,7.0,25.054195899999996,121.56803490000001,套,3,2071.428571428572,3,"(307312.8698045339, 2771900.7343198042)",156.80769230769232,False,True,False,False,False,True,True,True
9760,105,N,11500,6.0,25.0513973,121.558548,套,2,1916.666666666667,3,"(306356.93245769496, 2771586.7592857075)",237.2901554404145,False,True,False,False,False,True,True,True
9761,241,N,38000,52.0,25.0904475,121.4884284,套,5,730.7692307692308,2,"(299266.1917156435, 2775884.8003829825)",420.0,False,True,False,False,False,False,True,False
9762,234,Y,38000,40.0,24.9952184,121.5271997,套,2,950.0,2,"(303218.08076293266, 2765351.402275017)",121.36363636363636,True,False,False,False,False,False,False,False
9763,104,N,11500,8.0,25.082619,121.546884,套,5,1437.5,3,"(305166.03750817926, 2775040.256627881)",195.46715328467153,False,True,False,False,False,False,True,False
9764,235,N,28000,43.91,24.9965763,121.4849854,套,16,637.6679571851515,2,"(298956.15895117755, 2765485.9039100804)",109.07291666666667,False,True,False,False,True,True,True,True
9765,110,N,10000,5.0,25.029028,121.56251999999999,套,2,2000.0,3,"(306768.0080461204, 2769110.6648647035)",163.44285714285715,False,True,False,False,False,True,True,True
9766,241,N,9000,12.0,25.069241,121.49751200000001,套,2,750.0,3,"(300191.08565621835, 2773539.190721713)",167.36697247706422,False,True,False,False,True,False,True,True
9767,106,Y,22000,14.0,25.033689499999998,121.54503629999999,套,2,1571.428571428571,3,"(305001.48674407945, 2769619.7830175366)",263.9710144927536,True,True,False,False,True,True,True,True
9769,235,Y,20000,22.0,24.9933125,121.49795290000002,套,5,909.0909090909092,3,"(300266.4933867322, 2765129.1357358177)",111.96,True,False,False,False,True,False,False,False
9770,114,N,24000,37.8,25.070401999999998,121.6114437,套,4,634.9206349206348,3,"(311684.6646189744, 2773714.924086736)",160.140350877193,False,True,False,False,False,False,False,True
9771,242,N,11500,7.5,25.0338263,121.4435041,套,3,1533.333333333333,2,"(294755.32634208153, 2769597.5325109763)",244.9,False,True,False,False,True,False,True,True
9772,241,N,15000,23.0,25.070736,121.50273700000001,套,1,652.1739130434783,3,"(300717.59844906034, 2773706.7349429787)",124.61538461538461,False,True,False,False,True,False,True,False
9773,248,N,18000,30.0,25.069218399999997,121.4311996,套,12,600.0,2,"(293501.13434959116, 2773513.7136037746)",242.5,False,True,False,False,False,False,True,False
9774,235,Y,28000,55.0,24.996463199999997,121.4802422,套,2,509.09090909090907,2,"(298477.4004736517, 2765471.6722065704)",128.57894736842104,True,False,False,False,True,False,False,False
9775,243,N,4500,4.0,25.063805300000002,121.4232923,套,1,1125.0,1,"(292705.28168007557, 2772911.612405105)",0.0,False,False,True,False,False,False,False,False
9776,110,N,9500,4.0,25.036480100000002,121.57811880000001,套,4,2375.0,3,"(308338.70681986236, 2769942.7334727817)",151.17777777777778,False,True,False,False,False,True,True,False
9777,241,Y,14676,8.5,25.07355,121.492644,套,4,1726.5882352941173,3,"(299698.2346224369, 2774014.681224962)",189.33333333333334,True,False,False,False,True,False,False,False
9778,104,N,10000,10.0,25.0495911,121.5253906,套,2,1000.0,3,"(303012.09840628837, 2771373.293941198)",449.85353535353534,False,True,False,False,True,True,True,True
9779,231,N,8800,13.0,24.9855956,121.52082479999999,套,3,676.9230769230769,1,"(302578.64938315394, 2764283.0494498084)",263.0,False,False,True,False,False,False,False,False
9780,241,N,6500,5.0,25.0714999,121.480397,套,2,1300.0,2,"(298463.5375352143, 2773783.1550162598)",269.1666666666667,False,False,True,False,True,False,False,False
9781,251,N,16500,40.0,25.188958,121.431296,套,8,412.5,2,"(293468.4617402155, 2786776.791832121)",0.0,False,True,False,False,True,False,False,False
9782,116,N,9000,7.0,24.9811301,121.5850241,套,1,1285.7142857142858,1,"(309062.0105558038, 2763814.8467186457)",0.0,False,True,False,False,False,True,True,False
9783,236,N,7000,7.0,24.955858,121.41288999999999,套,3,1000.0,2,"(291692.2265721243, 2760951.7132319673)",77.0,False,False,True,False,False,False,False,False
9784,242,N,16500,26.0,25.0263507,121.41912820000002,套,5,634.6153846153846,3,"(292298.014915824, 2768761.667903353)",151.44444444444446,False,True,False,False,False,False,True,True
9785,235,Y,30000,20.0,25.0034855,121.4837918,套,5,1500.0,2,"(298832.9398390602, 2766250.766616675)",160.89473684210526,True,False,False,False,True,False,False,False
9786,251,N,15000,26.0,25.1742004,121.4399331,套,3,576.9230769230769,2,"(294344.30917535303, 2785144.9592759446)",163.70454545454547,False,False,False,False,True,False,False,True
9787,220,Y,12800,14.0,25.0046625,121.4557269,套,7,914.2857142857144,3,"(295999.64893558103, 2766371.318717257)",126.225,True,False,False,False,True,False,False,False
9788,114,N,8500,5.0,25.067974,121.614299,套,5,1700.0,3,"(311973.94658770936, 2773447.2876163917)",188.8548387096774,False,False,True,False,False,False,False,False
9789,241,N,15000,5.0,25.0727448,121.4865364,套,2,3000.0,3,"(299082.4074567861, 2773923.261615968)",156.7826086956522,False,True,False,False,True,False,False,False
9790,110,N,12800,5.5,25.027039000000002,121.568526,套,4,2327.2727272727275,3,"(307375.0551150084, 2768892.882957461)",176.24242424242425,False,True,False,False,False,True,True,False
9791,251,N,15000,26.26,25.174457800000003,121.4395169,套,3,571.2109672505712,2,"(294302.26354684564, 2785173.333614092)",164.95555555555555,False,False,False,False,True,False,False,True
9792,231,N,23000,45.5,24.990505499999998,121.5348825,套,3,505.49450549450546,3,"(303995.69320533995, 2764832.416106302)",89.0,False,True,False,False,False,True,True,False
9793,112,N,8000,4.0,25.1136635,121.51945659999998,套,5,2000.0,3,"(302386.0685374474, 2778468.0233848547)",237.28,False,False,True,False,False,False,False,False
9794,104,Y,7000,7.0,25.0467458,121.53274309999999,套,3,1000.0,3,"(303755.2227000255, 2771061.033135545)",239.7032967032967,True,True,True,False,True,True,True,True
9795,105,N,25000,25.0,25.0490381,121.57508700000001,套,3,1000.0,3,"(308026.84724082885, 2771332.4304975555)",95.2390243902439,False,True,False,False,False,True,True,False
9796,251,Y,10000,10.0,25.135080300000002,121.4623977,套,7,1000.0,3,"(296623.5882708011, 2780819.350056625)",159.37777777777777,True,False,False,False,False,False,False,False
9797,234,N,4800,5.0,25.013021,121.514182,套,4,960.0,3,"(301896.508121435, 2767318.2567186365)",151.28787878787878,False,False,True,False,True,False,False,True
9798,220,N,7000,5.0,24.9938507,121.4525223,套,2,1400.0,3,"(295680.17949193885, 2765172.6764184004)",159.0,False,False,True,False,True,False,False,False
9799,247,N,7500,8.0,25.078516,121.465221,套,6,937.5,2,"(296929.8519033784, 2774554.9415431237)",151.04545454545453,False,False,True,False,True,False,False,False
9800,221,N,10000,15.0,25.071375,121.63645179999999,套,1,666.6666666666666,2,"(314207.13105278724, 2773834.3431544504)",227.5,False,True,False,False,False,False,True,True
9801,242,N,6800,7.0,25.047025199999997,121.45743519999999,套,2,971.4285714285713,2,"(296156.2339815495, 2771064.1818306115)",125.06521739130434,False,False,True,False,False,False,False,False
9802,244,N,27000,27.0,25.0649,121.3632325,套,7,1000.0,2,"(286645.5623295587, 2773015.24703682)",216.25,False,False,False,False,True,True,True,True
9804,235,N,13000,14.0,24.9919815,121.52616119999999,套,2,928.5714285714287,2,"(303114.6388344889, 2764992.4606974577)",144.83333333333334,False,True,False,False,False,True,True,False
9805,106,N,8000,3.0,25.02894,121.555975,套,4,2666.6666666666665,3,"(306107.5307546654, 2769098.189773259)",169.28440366972478,False,True,True,False,False,True,True,True
9806,106,N,18000,8.0,25.042591899999998,121.5469757,套,7,2250.0,3,"(305193.2179246554, 2770606.6522815228)",320.31962025316454,False,True,False,False,True,True,True,True
9807,105,Y,21000,10.0,25.0479794,121.5463409,套,9,2100.0,3,"(305126.7524720105, 2771203.1439818307)",323.9296875,True,True,False,False,True,True,True,True
9808,247,N,7000,6.0,25.079745000000003,121.471938,套,5,1166.6666666666667,3,"(297606.97367218114, 2774693.4211336714)",80.79166666666667,False,False,True,False,True,False,False,False
9809,103,N,11000,6.0,25.053646,121.51857700000001,套,4,1833.333333333333,3,"(302322.87016830663, 2771819.7849794957)",258.2817679558011,False,True,False,False,True,True,True,True
9810,220,N,15000,26.0,25.00478,121.45551299999998,套,6,576.9230769230769,3,"(295978.0145065953, 2766384.260930425)",126.49180327868852,False,True,False,False,True,True,False,True
9811,220,N,40000,43.81,25.021725699999998,121.4721119,套,6,913.0335539831088,3,"(297646.9384297311, 2768266.9749934184)",190.43589743589743,False,True,False,False,True,True,False,True
9812,114,N,10000,5.7,25.0802385,121.57872830000001,套,5,1754.3859649122805,3,"(308379.4772660179, 2774789.9535107855)",117.76923076923077,False,True,False,False,False,False,True,False
9814,249,N,20000,36.66,25.1507465,121.40074650000001,套,7,545.5537370430986,2,"(290402.0668689092, 2782534.738425764)",35.0,False,True,False,False,True,False,True,False
9815,242,N,12000,8.0,25.033012399999997,121.4361115,套,3,1500.0,3,"(294009.597920677, 2769504.958141703)",172.70731707317074,False,True,False,False,False,False,False,True
9816,116,Y,6000,4.5,24.988948,121.559087,套,3,1333.3333333333333,2,"(306439.866341815, 2764669.7547084577)",104.125,True,False,True,False,False,False,False,False
9817,110,N,30000,25.0,25.044365,121.56293000000001,套,7,1200.0,3,"(306802.3212391767, 2770809.6520408527)",271.2395833333333,False,True,False,False,False,True,True,True
9818,106,N,15025,10.0,25.031784899999998,121.55721899999999,套,15,1502.5,3,"(306231.77783632977, 2769413.8229590487)",206.4037558685446,False,True,False,False,False,True,True,True
9819,231,Y,16500,25.0,24.963783,121.539573,套,1,660.0,3,"(304480.97262272413, 2761874.383450161)",139.13333333333333,True,False,False,False,False,False,False,False
9820,235,N,8300,7.0,25.0060504,121.47638799999999,套,7,1185.7142857142858,2,"(298084.6059141712, 2766532.219259154)",222.41346153846155,False,False,True,False,True,False,False,False
9821,220,N,9500,10.0,25.006667800000002,121.46148090000001,套,2,950.0,3,"(296579.69154917455, 2766595.399257364)",237.53503184713375,False,True,False,False,True,True,False,True
9822,231,N,4200,3.0,24.973015,121.53385300000001,套,6,1400.0,3,"(303899.38828738756, 2762894.6774547966)",193.13513513513513,False,False,True,False,False,False,False,False
9823,110,N,14000,7.0,25.026185,121.56484099999999,套,2,2000.0,3,"(307003.5554293211, 2768796.732955964)",142.2875,False,True,False,False,False,True,True,True
9824,220,N,6800,6.0,25.0211722,121.4557752,套,4,1133.3333333333333,2,"(295998.37341391423, 2768200.0199529002)",161.92592592592592,False,False,True,False,True,False,False,False
9825,221,N,35000,48.24,25.0717598,121.6311165,套,2,725.5389718076285,2,"(313668.67721714557, 2773874.4432963976)",129.1764705882353,False,True,False,False,False,False,True,True
9826,112,N,6600,5.0,25.112341,121.511698,套,3,1320.0,3,"(301604.1723424839, 2778318.5465497416)",306.2,False,False,True,False,False,False,False,False
9827,100,N,68000,48.28,25.0431572,121.5309952,套,4,1408.4507042253522,3,"(303580.41109638027, 2770662.846722321)",229.32624113475177,False,True,False,False,True,True,True,True
9828,235,N,6800,6.0,25.0025412,121.4675182,套,5,1133.3333333333333,2,"(297190.65317465627, 2766140.407880273)",100.36842105263158,False,False,True,False,True,False,False,False
9829,251,N,15000,14.0,25.156506600000004,121.4605986,套,6,1071.4285714285713,3,"(296434.0751196772, 2783192.0411006254)",341.25,False,True,False,False,True,False,True,False
9830,114,N,14000,9.5,25.0736408,121.60453799999999,套,7,1473.6842105263156,3,"(310986.3716129233, 2774070.543084147)",314.25714285714287,False,True,False,False,False,False,False,True
9831,116,N,5500,6.0,25.000315,121.55004699999999,套,1,916.6666666666665,2,"(305522.15208728745, 2765925.089225912)",181.7,False,False,True,False,False,False,False,False
9832,114,N,42000,23.12,25.056894,121.583758,套,3,1816.6089965397925,2,"(308898.0247591391, 2772206.345896017)",99.125,False,True,False,False,False,True,True,False
9833,106,N,8500,6.0,25.030916199999997,121.556633,套,2,1416.666666666667,3,"(306173.0359613427, 2769317.357605385)",178.3294117647059,False,True,True,False,False,True,True,True
9834,221,N,18000,28.04,25.0653598,121.65177879999999,套,2,641.9400855920113,2,"(315756.6180349842, 2773175.4211267596)",148.5,False,True,False,False,True,False,False,True
9835,106,N,14200,7.0,25.032306,121.556448,套,4,2028.571428571429,3,"(306153.733559886, 2769471.2229826953)",203.08035714285714,False,True,False,False,False,True,True,True
9836,221,N,16000,25.97,25.064336100000002,121.65714809999999,套,9,616.0954948016943,2,"(316298.88189516193, 2773064.650021219)",209.2,False,True,False,False,True,False,False,True
9837,251,N,20000,26.37,25.1408522,121.4591372,套,2,758.4376185058777,3,"(296292.65090968605, 2781457.55821586)",155.25,False,True,False,False,False,False,True,False
9838,242,N,11000,7.0,25.049473000000003,121.455445,套,5,1571.428571428571,2,"(295954.50311715156, 2771334.634572315)",116.77551020408163,False,True,False,False,False,False,True,True
9839,231,N,5000,5.0,24.977130399999997,121.5400636,套,5,1000.0,3,"(304524.6266936006, 2763352.9992971993)",159.90196078431373,False,False,True,False,False,False,False,False
9840,221,N,28000,60.46,25.0637165,121.6551265,套,17,463.1161098246775,2,"(316095.25180895854, 2772995.028974836)",207.21875,False,True,False,False,True,False,False,True
9841,104,Y,36000,15.0,25.0835778,121.55221940000001,套,6,2400.0,3,"(305703.8140926659, 2775148.6478884574)",453.8709677419355,True,False,False,False,False,False,True,False
9843,100,Y,38000,41.81,25.0206635,121.52320859999999,套,8,908.8734752451566,3,"(302804.3121159383, 2768168.2660948234)",148.1,True,True,False,False,True,True,True,True
9844,116,N,33000,24.0,24.988323899999997,121.5539038,套,6,1375.0,2,"(305916.8937058978, 2764598.4792639497)",124.625,False,True,False,False,False,True,True,False
9845,234,N,9000,6.0,25.000345199999998,121.51624299999999,套,4,1500.0,3,"(302109.8767919788, 2765915.0149775334)",213.41584158415841,False,True,False,False,True,False,False,True
9846,221,Y,21000,20.0,25.0660809,121.65508159999999,套,12,1050.0,2,"(316089.4531462989, 2773256.905590154)",175.32558139534885,True,False,False,False,False,False,False,False
9847,242,Y,17000,16.62,25.0293153,121.41254209999998,套,3,1022.8640192539107,2,"(291632.3442771437, 2769087.9983483166)",54.166666666666664,True,False,False,False,False,False,False,False
9848,106,Y,50000,50.0,25.031036399999998,121.54117579999999,套,1,1000.0,3,"(304613.07742305595, 2769324.3484240235)",195.10416666666666,True,True,False,False,True,True,True,True
9849,235,N,17000,20.0,24.9942289,121.524019,套,1,850.0,2,"(302897.42330989067, 2765240.5559516586)",123.23809523809524,False,True,False,False,False,True,True,True
9850,221,Y,15500,40.0,25.0684824,121.62623789999999,套,4,387.5,2,"(313178.1799978898, 2773509.1265848167)",200.66666666666666,True,False,False,False,False,False,False,False
